Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2018-01-08,09:30:00,Pref - Tijuca,RJ88,SO2,3.83,ug/m3,automatico
2018-01-08,10:30:00,Pref - Tijuca,RJ88,SO2,4.34,ug/m3,automatico
2018-01-08,11:30:00,Pref - Tijuca,RJ88,SO2,9.83,ug/m3,automatico
2018-01-08,12:30:00,Pref - Tijuca,RJ88,SO2,9.79,ug/m3,automatico
2018-01-08,13:30:00,Pref - Tijuca,RJ88,SO2,6.54,ug/m3,automatico
2018-01-08,14:30:00,Pref - Tijuca,RJ88,SO2,4.9,ug/m3,automatico
2018-01-08,15:30:00,Pref - Tijuca,RJ88,SO2,4.65,ug/m3,automatico
2018-01-08,16:30:00,Pref - Tijuca,RJ88,SO2,3.15,ug/m3,automatico
2018-01-08,17:30:00,Pref - Tijuca,RJ88,SO2,2.64,ug/m3,automatico
2018-01-08,18:30:00,Pref - Tijuca,RJ88,SO2,1.57,ug/m3,automatico
2018-01-08,19:30:00,Pref - Tijuca,RJ88,SO2,2.36,ug/m3,automatico
2018-01-08,20:30:00,Pref - Tijuca,RJ88,SO2,2.42,ug/m3,automatico
2018-01-08,21:30:00,Pref - Tijuca,RJ88,SO2,3.58,ug/m3,automatico
2018-01-08,22:30:00,Pref - Tijuca,RJ88,SO2,3.78,ug/m3,automatico
2018-01-08,23:30:00,Pref - Tijuca,RJ88,SO2,5.1,ug/m3,automatico
2018-01-09,01:30:00,Pref - Tijuca,RJ88,SO2,5.63,ug/m3,automatico
2018-01-09,02:30:00,Pref - Tijuca,RJ88,SO2,4.32,ug/m3,automatico
2018-01-09,03:30:00,Pref - Tijuca,RJ88,SO2,4.2,ug/m3,automatico
2018-01-09,04:30:00,Pref - Tijuca,RJ88,SO2,3.12,ug/m3,automatico
2018-01-09,05:30:00,Pref - Tijuca,RJ88,SO2,2.87,ug/m3,automatico
2018-01-09,06:30:00,Pref - Tijuca,RJ88,SO2,3.68,ug/m3,automatico
2018-01-09,07:30:00,Pref - Tijuca,RJ88,SO2,6.15,ug/m3,automatico
2018-01-09,08:30:00,Pref - Tijuca,RJ88,SO2,8.16,ug/m3,automatico
2018-01-09,09:30:00,Pref - Tijuca,RJ88,SO2,9.32,ug/m3,automatico
2018-01-09,10:30:00,Pref - Tijuca,RJ88,SO2,12.34,ug/m3,automatico
2018-01-09,11:30:00,Pref - Tijuca,RJ88,SO2,7.37,ug/m3,automatico
2018-01-09,12:30:00,Pref - Tijuca,RJ88,SO2,1.43,ug/m3,automatico
2018-01-09,18:30:00,Pref - Tijuca,RJ88,SO2,4.38,ug/m3,automatico
2018-01-09,19:30:00,Pref - Tijuca,RJ88,SO2,3.45,ug/m3,automatico
2018-01-09,20:30:00,Pref - Tijuca,RJ88,SO2,3.48,ug/m3,automatico
2018-01-09,21:30:00,Pref - Tijuca,RJ88,SO2,3.09,ug/m3,automatico
2018-01-09,22:30:00,Pref - Tijuca,RJ88,SO2,3,ug/m3,automatico
2018-01-09,23:30:00,Pref - Tijuca,RJ88,SO2,3.01,ug/m3,automatico
2018-01-10,01:30:00,Pref - Tijuca,RJ88,SO2,0.06,ug/m3,automatico
2018-01-10,02:30:00,Pref - Tijuca,RJ88,SO2,0.17,ug/m3,automatico
2018-01-10,03:30:00,Pref - Tijuca,RJ88,SO2,0.02,ug/m3,automatico
2018-01-10,04:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-10,05:30:00,Pref - Tijuca,RJ88,SO2,0.16,ug/m3,automatico
2018-01-10,06:30:00,Pref - Tijuca,RJ88,SO2,0.8,ug/m3,automatico
2018-01-10,07:30:00,Pref - Tijuca,RJ88,SO2,1.58,ug/m3,automatico
2018-01-10,08:30:00,Pref - Tijuca,RJ88,SO2,1.69,ug/m3,automatico
2018-01-10,09:30:00,Pref - Tijuca,RJ88,SO2,3.29,ug/m3,automatico
2018-01-10,10:30:00,Pref - Tijuca,RJ88,SO2,2.92,ug/m3,automatico
2018-01-10,11:30:00,Pref - Tijuca,RJ88,SO2,1.06,ug/m3,automatico
2018-01-10,12:30:00,Pref - Tijuca,RJ88,SO2,0.95,ug/m3,automatico
2018-01-10,13:30:00,Pref - Tijuca,RJ88,SO2,0.72,ug/m3,automatico
2018-01-10,14:30:00,Pref - Tijuca,RJ88,SO2,3.21,ug/m3,automatico
2018-01-10,15:30:00,Pref - Tijuca,RJ88,SO2,3.85,ug/m3,automatico
2018-01-10,16:30:00,Pref - Tijuca,RJ88,SO2,2.29,ug/m3,automatico
2018-01-10,17:30:00,Pref - Tijuca,RJ88,SO2,0.01,ug/m3,automatico
2018-01-10,18:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-10,19:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-10,20:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-10,21:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-10,22:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-10,23:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-11,01:30:00,Pref - Tijuca,RJ88,SO2,1.13,ug/m3,automatico
2018-01-11,02:30:00,Pref - Tijuca,RJ88,SO2,1.09,ug/m3,automatico
2018-01-11,03:30:00,Pref - Tijuca,RJ88,SO2,1.3,ug/m3,automatico
2018-01-11,04:30:00,Pref - Tijuca,RJ88,SO2,0.99,ug/m3,automatico
2018-01-11,05:30:00,Pref - Tijuca,RJ88,SO2,1.59,ug/m3,automatico
2018-01-11,06:30:00,Pref - Tijuca,RJ88,SO2,2.47,ug/m3,automatico
2018-01-11,07:30:00,Pref - Tijuca,RJ88,SO2,3.39,ug/m3,automatico
2018-01-11,08:30:00,Pref - Tijuca,RJ88,SO2,8.38,ug/m3,automatico
2018-01-11,09:30:00,Pref - Tijuca,RJ88,SO2,11.85,ug/m3,automatico
2018-01-11,10:30:00,Pref - Tijuca,RJ88,SO2,9.34,ug/m3,automatico
2018-01-11,11:30:00,Pref - Tijuca,RJ88,SO2,8.25,ug/m3,automatico
2018-01-11,12:30:00,Pref - Tijuca,RJ88,SO2,9.12,ug/m3,automatico
2018-01-11,13:30:00,Pref - Tijuca,RJ88,SO2,7.71,ug/m3,automatico
2018-01-11,14:30:00,Pref - Tijuca,RJ88,SO2,4.28,ug/m3,automatico
2018-01-11,16:30:00,Pref - Tijuca,RJ88,SO2,1.66,ug/m3,automatico
2018-01-11,17:30:00,Pref - Tijuca,RJ88,SO2,1.71,ug/m3,automatico
2018-01-11,18:30:00,Pref - Tijuca,RJ88,SO2,1.25,ug/m3,automatico
2018-01-11,19:30:00,Pref - Tijuca,RJ88,SO2,1.15,ug/m3,automatico
2018-01-11,20:30:00,Pref - Tijuca,RJ88,SO2,1.36,ug/m3,automatico
2018-01-11,21:30:00,Pref - Tijuca,RJ88,SO2,1.15,ug/m3,automatico
2018-01-11,22:30:00,Pref - Tijuca,RJ88,SO2,0.86,ug/m3,automatico
2018-01-11,23:30:00,Pref - Tijuca,RJ88,SO2,1.1,ug/m3,automatico
2018-01-12,01:30:00,Pref - Tijuca,RJ88,SO2,2.29,ug/m3,automatico
2018-01-12,02:30:00,Pref - Tijuca,RJ88,SO2,0.79,ug/m3,automatico
2018-01-12,03:30:00,Pref - Tijuca,RJ88,SO2,0.17,ug/m3,automatico
2018-01-12,04:30:00,Pref - Tijuca,RJ88,SO2,0.04,ug/m3,automatico
2018-01-12,05:30:00,Pref - Tijuca,RJ88,SO2,1.6,ug/m3,automatico
2018-01-12,06:30:00,Pref - Tijuca,RJ88,SO2,5.4,ug/m3,automatico
2018-01-12,07:30:00,Pref - Tijuca,RJ88,SO2,4.71,ug/m3,automatico
2018-01-12,08:30:00,Pref - Tijuca,RJ88,SO2,3.33,ug/m3,automatico
2018-01-12,09:30:00,Pref - Tijuca,RJ88,SO2,4.6,ug/m3,automatico
2018-01-12,10:30:00,Pref - Tijuca,RJ88,SO2,6.13,ug/m3,automatico
