Código do IBGE;Código do Município;Município;Estado;Ano de Referência;Prestadores;Serviços;Natureza Jurídica;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES003 - Quantidade de economias ativas de esgotos;ES004 - Extensão da rede de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;ES007 - Volume de esgotos faturado;ES008 - Quantidade de economias residenciais ativas de esgotos;ES009 - Quantidade de ligações totais de esgotos;ES012 - Volume de esgoto bruto exportado;ES013 - Volume de esgotos bruto importado;ES014 - Volume de esgoto importado tratado nas instalações do importador;ES015 - Volume de esgoto bruto exportado tratado nas instalações do importador;ES026 - População urbana atendida com esgotamento sanitário;ES028 - Consumo total de energia elétrica nos sistemas de esgotos;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN021_AE - Extensão da rede de esgoto por ligação;IN024_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com água;IN046_AE - Índice de esgoto tratado referido à água consumida;IN047_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com esgoto;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água;IN059_AE - Índice de consumo de energia elétrica em sistemas de esgotamento sanitário
;110026;Rio Crespo;RO;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;110028;Rolim de Moura;RO;1999;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água;;;;;;;;;;;;;;;;;;;;;;;;
;110028;Rolim de Moura;RO;1998;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água e Esgoto;;0;;;;;;;;;;;;;;;;;;0;;0;;
;110028;Rolim de Moura;RO;1997;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água e Esgoto;;0;0;0;0;0;0;0;0;;;;;;;;0;;;0;;;;
;110028;Rolim de Moura;RO;1996;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água;;;;;;;;;;;;;;;;;;;;;;;;
;110028;Rolim de Moura;RO;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;110029;Santa Luzia D Oeste;RO;1999;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água;;;;;;;;;;;;;;;;;;;;;;;;
;110029;Santa Luzia D Oeste;RO;1998;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água e Esgoto;;0;;;;;;;;;;;;;;;;;;0;;0;;
;110029;Santa Luzia D Oeste;RO;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;110029;Santa Luzia D Oeste;RO;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;110029;Santa Luzia D Oeste;RO;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;110148;São Felipe D Oeste;RO;1999;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água;;;;;;;;;;;;;;;;;;;;;;;;
;110148;São Felipe D Oeste;RO;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;110148;São Felipe D Oeste;RO;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;110149;São Francisco do Guaporé;RO;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;110149;São Francisco do Guaporé;RO;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;110149;São Francisco do Guaporé;RO;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;110032;São Miguel do Guaporé;RO;1999;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água;;;;;;;;;;;;;;;;;;;;;;;;
;110032;São Miguel do Guaporé;RO;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;110032;São Miguel do Guaporé;RO;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;110032;São Miguel do Guaporé;RO;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;110032;São Miguel do Guaporé;RO;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;110150;Seringueiras;RO;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;110150;Seringueiras;RO;1998;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água e Esgoto;;0;;;;;;;;;;;;;;;;;;0;;0;;
;110150;Seringueiras;RO;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;110150;Seringueiras;RO;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;110150;Seringueiras;RO;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;110155;Teixeirópolis;RO;1999;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água;;;;;;;;;;;;;;;;;;;;;;;;
;110155;Teixeirópolis;RO;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;110155;Teixeirópolis;RO;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;110160;Theobroma;RO;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;110160;Theobroma;RO;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;110160;Theobroma;RO;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;110160;Theobroma;RO;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;110160;Theobroma;RO;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;110170;Urupá;RO;1999;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água;;;;;;;;;;;;;;;;;;;;;;;;
;110170;Urupá;RO;1998;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água e Esgoto;;0;;;;;;;;;;;;;;;;;;0;;0;;
;110170;Urupá;RO;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;110170;Urupá;RO;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;110170;Urupá;RO;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;110175;Vale do Anari;RO;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;110175;Vale do Anari;RO;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;110175;Vale do Anari;RO;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;110180;Vale do Paraíso;RO;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;110180;Vale do Paraíso;RO;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;110180;Vale do Paraíso;RO;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;110180;Vale do Paraíso;RO;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;110180;Vale do Paraíso;RO;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;110030;Vilhena;RO;1999;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água;;;;;;;;;;;;;;;;;;;;;;;;
;110030;Vilhena;RO;1998;[11002000] Companhia de Águas e Esgotos de Rondônia - CAERD;Água e Esgoto;;0;;;;;;;;;;;;;;;;;;0;;0;;
;110030;Vilhena;RO;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;110030;Vilhena;RO;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;110030;Vilhena;RO;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;140005;Alto Alegre;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140005;Alto Alegre;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água e Esgoto;;0;;0;0;0;0;0;0;;;;;;;;;;;0;;0;;
;140005;Alto Alegre;RR;1997;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140005;Alto Alegre;RR;1996;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140005;Alto Alegre;RR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;140002;Amajari;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140002;Amajari;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140002;Amajari;RR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;140010;Boa Vista;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água e Esgoto;;26.751;8.151;9.130;131,8;3.248,17;3.248,17;3.248,17;7.687;;;;;;;;;100;;17,6;;17,6;;
;140010;Boa Vista;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água e Esgoto;;27.973;8.124;9.129;130,96;3.242,63;3.242,63;3.242,63;7.662;;;;;;;;;100;;18,88;;18,88;;
;140010;Boa Vista;RR;1997;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água e Esgoto;;23.938;6.777;7.699;130,27;2.860,50;2.860,50;2.860,50;6.283;;;;;;;;25,82;100;19,22;16,58;;;;
;140010;Boa Vista;RR;1996;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água e Esgoto;;11.412;3.044;3.755;129;1.426,78;1.426,78;1.534,09;2.770;;;;;;;;8,32;100;42,38;7,59;;;;
;140010;Boa Vista;RR;1995;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;140015;Bonfim;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140015;Bonfim;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água e Esgoto;;0;;0;0;0;0;0;0;;;;;;;;;;;0;;0;;
;140015;Bonfim;RR;1997;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140015;Bonfim;RR;1996;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140015;Bonfim;RR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;140017;Cantá;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140017;Cantá;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140017;Cantá;RR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;140020;Caracaraí;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140020;Caracaraí;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água e Esgoto;;0;;0;0;0;0;0;0;;;;;;;;;;;0;;0;;
;140020;Caracaraí;RR;1997;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140020;Caracaraí;RR;1996;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140020;Caracaraí;RR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;140023;Caroebe;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140023;Caroebe;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140023;Caroebe;RR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;140028;Iracema;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140028;Iracema;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140028;Iracema;RR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;140030;Mucajaí;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140030;Mucajaí;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água e Esgoto;;0;;0;0;0;0;0;0;;;;;;;;;;;0;;0;;
;140030;Mucajaí;RR;1997;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140030;Mucajaí;RR;1996;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140030;Mucajaí;RR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;140040;Normandia;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140040;Normandia;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água e Esgoto;;0;;0;0;0;0;0;0;;;;;;;;;;;0;;0;;
;140040;Normandia;RR;1997;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140040;Normandia;RR;1996;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140040;Normandia;RR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;140045;Pacaraima;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140045;Pacaraima;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140045;Pacaraima;RR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;140047;Rorainópolis;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140047;Rorainópolis;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140047;Rorainópolis;RR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;140050;São João da Baliza;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140050;São João da Baliza;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água e Esgoto;;0;;0;0;0;0;0;0;;;;;;;;;;;0;;0;;
;140050;São João da Baliza;RR;1997;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140050;São João da Baliza;RR;1996;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140050;São João da Baliza;RR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;140060;São Luiz;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140060;São Luiz;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água e Esgoto;;0;;0;0;0;0;0;0;;;;;;;;;;;0;;0;;
;140060;São Luiz;RR;1997;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140060;São Luiz;RR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;140060;São Luiz;RR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;140070;Uiramutã;RR;1999;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140070;Uiramutã;RR;1998;[14001000] Companhia de Águas e Esgotos de Roraima - CAER;Água;;;;;;;;;;;;;;;;;;;;;;;;
;140070;Uiramutã;RR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430005;Água Santa;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430005;Água Santa;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430005;Água Santa;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430005;Água Santa;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430005;Água Santa;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430010;Agudo;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430010;Agudo;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430010;Agudo;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430010;Agudo;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430010;Agudo;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430020;Ajuricaba;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430020;Ajuricaba;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430020;Ajuricaba;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430020;Ajuricaba;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430020;Ajuricaba;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430030;Alecrim;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430030;Alecrim;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430030;Alecrim;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430030;Alecrim;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430030;Alecrim;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430040;Alegrete;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;430040;Alegrete;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;430040;Alegrete;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430040;Alegrete;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430040;Alegrete;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430045;Alegria;RS;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;430045;Alegria;RS;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;430045;Alegria;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430045;Alegria;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430045;Alegria;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430050;Alpestre;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430050;Alpestre;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430050;Alpestre;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430050;Alpestre;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430050;Alpestre;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430055;Alto Alegre;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430055;Alto Alegre;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430055;Alto Alegre;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430055;Alto Alegre;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430055;Alto Alegre;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430057;Alto Feliz;RS;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;430057;Alto Feliz;RS;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;430057;Alto Feliz;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430057;Alto Feliz;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430057;Alto Feliz;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430060;Alvorada;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água e Esgoto;;131.842;8.371;7.880;136,69;2.367,00;118.326,00;867.245,00;7.621;;;;;;;;;4.998,99;;75,15;;75,15;;
;430060;Alvorada;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água e Esgoto;;31.909;8.099;8.763;136;92;83;81;8.459;;;;;;;;;90,22;;18,64;;18,64;;
;430060;Alvorada;RS;1997;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água e Esgoto;;31;8;8;135,8;1.361,45;1.102,66;990,97;8;;;;;;;;17,8;80,99;16.975,00;0,02;;;;
;430060;Alvorada;RS;1996;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água e Esgoto;;29.577;7.698;8.130;10;;;1.460,00;7.954;;;;;;;;;;1,3;18,27;;;;
;430060;Alvorada;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430063;Amaral Ferrador;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430063;Amaral Ferrador;RS;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;430063;Amaral Ferrador;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430063;Amaral Ferrador;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430063;Amaral Ferrador;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430064;Ametista do Sul;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430064;Ametista do Sul;RS;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;430064;Ametista do Sul;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430064;Ametista do Sul;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430064;Ametista do Sul;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430066;André da Rocha;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430066;André da Rocha;RS;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;430066;André da Rocha;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430066;André da Rocha;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430066;André da Rocha;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430070;Anta Gorda;RS;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;430070;Anta Gorda;RS;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;430070;Anta Gorda;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430070;Anta Gorda;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430070;Anta Gorda;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430080;Antônio Prado;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430080;Antônio Prado;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430080;Antônio Prado;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430080;Antônio Prado;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430080;Antônio Prado;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430085;Arambaré;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430085;Arambaré;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430085;Arambaré;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430085;Arambaré;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430085;Arambaré;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430087;Araricá;RS;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;430087;Araricá;RS;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;430087;Araricá;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430090;Aratiba;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430090;Aratiba;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430090;Aratiba;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430090;Aratiba;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430090;Aratiba;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430100;Arroio do Meio;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430100;Arroio do Meio;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;430100;Arroio do Meio;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430100;Arroio do Meio;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430100;Arroio do Meio;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430105;Arroio do Sal;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430105;Arroio do Sal;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430105;Arroio do Sal;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430105;Arroio do Sal;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430105;Arroio do Sal;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430110;Arroio dos Ratos;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430110;Arroio dos Ratos;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430110;Arroio dos Ratos;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430110;Arroio dos Ratos;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430110;Arroio dos Ratos;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430120;Arroio do Tigre;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430120;Arroio do Tigre;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;430120;Arroio do Tigre;RS;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;430120;Arroio do Tigre;RS;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;430120;Arroio do Tigre;RS;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;430130;Arroio Grande;RS;1999;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água e Esgoto;;746;259;246;4,69;44;0;21.302,00;4.731;;;;;;;;;0;;4,81;;4,81;;
;430130;Arroio Grande;RS;1998;[43149000] Companhia Rio-Grandense de Saneamento - CORSAN;Água e Esgoto;;806;257;260;5;3;2;2;254;;;;;;;;;66,67;;5,23;;5,23;;
